maker,name,used_count,used_price_min,used_price_max,new_price_min,new_price_max,new_count,displacement_cc,class_label,category,category_rank,review_score,review_count,owner_count,source_url,fetched_at
スズキ,BANDIT 1250F バンディット1250F,8,531000,770000,,,,1254,1001cc以上,スポーツ＆ツアラー,491,4.4,33,396,https://www.bikebros.co.jp/catalog/3/122_12/,2026-09-05
スズキ,BANDIT 400LTD/V バンディット400リミテッド/V,3,499900,881000,,,,398,251～400cc,ネイキッド＆ストリート,1405,0,0,21,https://www.bikebros.co.jp/catalog/3/122_14/,2026-09-05
スズキ,BANDIT 400/V/VZ バンディット400/V/VZ,5,420000,598000,,,,398,251～400cc,ネイキッド＆ストリート,395,4,5,100,https://www.bikebros.co.jp/catalog/3/122_2/,2026-09-05
スズキ,BANDIT 1250 バンディット1250,2,559900,599900,,,,1254,1001cc以上,ネイキッド＆ストリート,1037,4.6,8,34,https://www.bikebros.co.jp/catalog/3/122_6/,2026-09-05
スズキ,BANDIT 1200S バンディット1200S,19,350000,898000,,,,1156,1001cc以上,ネイキッド＆ストリート,544,4.2,14,271,https://www.bikebros.co.jp/catalog/3/122_7/,2026-09-05
スズキ,BANDIT 1250S バンディット1250S,5,579900,768000,,,,1254,1001cc以上,ネイキッド＆ストリート,727,4.5,15,240,https://www.bikebros.co.jp/catalog/3/122_8/,2026-09-05
スズキ,VanVan 50 バンバン50,7,149900,300000,,,,49,50cc以下,ネイキッド＆ストリート,273,3.5,2,34,https://www.bikebros.co.jp/catalog/3/123_1/,2026-09-05
スズキ,VanVan 90 バンバン90,7,349100,535000,,,,88,51～125cc,ネイキッド＆ストリート,1261,4,2,22,https://www.bikebros.co.jp/catalog/3/123_4/,2026-09-05
スズキ,VanVan 200/Z バンバン200/Z,95,128000,549900,,,,199,126～250cc,ネイキッド＆ストリート,116,4.2,39,514,https://www.bikebros.co.jp/catalog/3/123_5/,2026-09-05
スズキ,FanFan ファンファン,2,358000,388000,,,,49,50cc以下,ビジネスバイク＆ミニバイク,1731,0,0,0,https://www.bikebros.co.jp/catalog/3/124_1/,2026-09-05
スズキ,BOULEVARD 400 ブルバード400,7,550000,860000,,,,399,251～400cc,アメリカン＆クルーザー,301,4.5,21,206,https://www.bikebros.co.jp/catalog/3/125_1/,2026-09-05
スズキ,BOULEVARD M109R/R2 ブルバードM109R/R2,15,1507000,2390000,,,,1783,1001cc以上,アメリカン＆クルーザー,177,4.5,12,179,https://www.bikebros.co.jp/catalog/3/125_4/,2026-09-05
スズキ,BOULEVARD C90 ブルバードC90,2,798000,1389000,,,,,1001cc以上,アメリカン＆クルーザー,2078,0,0,12,https://www.bikebros.co.jp/catalog/3/125_5/,2026-09-05
スズキ,VOLTY ボルティー,54,88000,482900,,,,249,126～250cc,ネイキッド＆ストリート,199,4,20,434,https://www.bikebros.co.jp/catalog/3/127_1/,2026-09-05
スズキ,DF125E,2,370000,379000,,,,124,51～125cc,オフロード＆モタード,1725,5,1,12,https://www.bikebros.co.jp/catalog/3/13_1/,2026-09-05
スズキ,DF200E,4,276100,399900,,,,199,126～250cc,オフロード＆モタード,864,5,2,47,https://www.bikebros.co.jp/catalog/3/13_2/,2026-09-05
スズキ,Let's レッツ,248,39000,198000,167900,279000,39,49,50cc以下,原付・スクーター,263,4,3,152,https://www.bikebros.co.jp/catalog/3/140_1/,2026-09-05
スズキ,Let's 4 Basket レッツ4バスケット,30,39800,126500,,,,49,50cc以下,原付・スクーター,442,5,1,26,https://www.bikebros.co.jp/catalog/3/140_11/,2026-09-05
スズキ,Let's 4 Pallet レッツ4パレット,35,30000,126500,,,,49,50cc以下,原付・スクーター,708,0,0,75,https://www.bikebros.co.jp/catalog/3/140_12/,2026-09-05
スズキ,Let's Basket レッツバスケット,49,64800,198000,199100,279100,7,49,50cc以下,原付・スクーター,1408,0,0,20,https://www.bikebros.co.jp/catalog/3/140_16/,2026-09-05
スズキ,Let's Ⅱ レッツⅡ,33,39600,132000,,,,49,50cc以下,原付・スクーター,564,4.3,33,406,https://www.bikebros.co.jp/catalog/3/140_2/,2026-09-05
スズキ,Let's 4 レッツ4,170,30000,165000,,,,49,50cc以下,原付・スクーター,168,4.1,16,417,https://www.bikebros.co.jp/catalog/3/140_3/,2026-09-05
スズキ,Let's 5 レッツ5,23,50000,111000,,,,49,50cc以下,原付・スクーター,889,5,2,59,https://www.bikebros.co.jp/catalog/3/140_4/,2026-09-05
スズキ,Gemma 125 ジェンマ125,2,250000,290000,,,,,51～125cc,ビッグスクーター,1947,0,0,13,https://www.bikebros.co.jp/catalog/3/141_3/,2026-09-05
スズキ,Gemma ジェンマ,34,160000,1320000,,,,249,126～250cc,ビッグスクーター,437,4.3,10,202,https://www.bikebros.co.jp/catalog/3/141_7/,2026-09-05
スズキ,GLADIUS 650 グラディウス650,5,398000,558000,,,,645,401～750cc,ネイキッド＆ストリート,836,4.8,6,90,https://www.bikebros.co.jp/catalog/3/146_1/,2026-09-05
スズキ,GLADIUS 400 グラディウス400,20,288000,638000,,,,399,251～400cc,ネイキッド＆ストリート,230,4.7,19,429,https://www.bikebros.co.jp/catalog/3/146_2/,2026-09-05
スズキ,GZ150-A,5,128000,299900,,,,,126～250cc,アメリカン＆クルーザー,1357,0,0,15,https://www.bikebros.co.jp/catalog/3/147_1/,2026-09-05
スズキ,GZ150,3,138000,249900,,,,,126～250cc,アメリカン＆クルーザー,3034,0,0,5,https://www.bikebros.co.jp/catalog/3/147_3/,2026-09-05
スズキ,GSX-S1000,35,750000,1276000,1230000,1683000,149,998,751～1000cc,ネイキッド＆ストリート,117,4,4,370,https://www.bikebros.co.jp/catalog/3/149_1/,2026-09-05
スズキ,GSX-S1000F,43,698000,1130000,,,,998,751～1000cc,スポーツ＆ツアラー,374,4.2,10,453,https://www.bikebros.co.jp/catalog/3/149_2/,2026-09-05
スズキ,GSX-S750,29,698000,958200,,,,749,401～750cc,ネイキッド＆ストリート,249,5,2,218,https://www.bikebros.co.jp/catalog/3/149_3/,2026-09-05
スズキ,V-Strom 650 Vストローム650,18,469000,957000,910800,990000,13,645,401～750cc,スポーツ＆ツアラー,119,4.5,15,380,https://www.bikebros.co.jp/catalog/3/14_1/,2026-09-05
スズキ,V-Strom 1000 Vストローム1000,5,746000,828000,,,,1036,1001cc以上,スポーツ＆ツアラー,975,4.7,6,169,https://www.bikebros.co.jp/catalog/3/14_2/,2026-09-05
スズキ,V-Strom 650XT Vストローム650XT,20,738000,998000,898000,1100000,54,645,401～750cc,スポーツ＆ツアラー,284,4.3,9,285,https://www.bikebros.co.jp/catalog/3/14_5/,2026-09-05
スズキ,V-Strom 250 Vストローム250,203,338000,638000,490000,690800,457,248,126～250cc,スポーツ＆ツアラー,50,4.2,6,1031,https://www.bikebros.co.jp/catalog/3/14_6/,2026-09-05
スズキ,V-Strom 1000XT Vストローム1000XT,3,898000,1168300,,,,1036,1001cc以上,スポーツ＆ツアラー,1067,0,0,15,https://www.bikebros.co.jp/catalog/3/14_7/,2026-09-05
スズキ,GIXXER 150 ジクサー150,139,128000,339000,272000,419600,322,154,126～250cc,ネイキッド＆ストリート,100,4,6,459,https://www.bikebros.co.jp/catalog/3/150_1/,2026-09-05
スズキ,DR-Z400SM,10,497500,959900,1054900,1199000,6,398,251～400cc,オフロード＆モタード,412,4.3,20,358,https://www.bikebros.co.jp/catalog/3/15_5/,2026-09-05
スズキ,EN125,5,162100,198000,,,,,51～125cc,ビジネスバイク＆ミニバイク,1526,4.1,10,95,https://www.bikebros.co.jp/catalog/3/17_1/,2026-09-05
スズキ,250SB,6,344000,490000,,,,249,126～250cc,オフロード＆モタード,863,4.2,8,115,https://www.bikebros.co.jp/catalog/3/1_1/,2026-09-05
スズキ,GN125,86,128000,598000,,,,124,51～125cc,ネイキッド＆ストリート,272,4.3,29,788,https://www.bikebros.co.jp/catalog/3/23_2/,2026-09-05
スズキ,GSF750,2,380000,428000,,,,749,401～750cc,ネイキッド＆ストリート,788,4.3,6,38,https://www.bikebros.co.jp/catalog/3/26_2/,2026-09-05
スズキ,GSF1200,6,520000,880000,,,,1156,1001cc以上,ネイキッド＆ストリート,657,4,5,125,https://www.bikebros.co.jp/catalog/3/26_3/,2026-09-05
スズキ,GSR250F,6,198000,338000,,,,248,126～250cc,スポーツ＆ツアラー,1259,4.2,4,120,https://www.bikebros.co.jp/catalog/3/27_10/,2026-09-05
スズキ,GSR400,21,334800,749900,,,,398,251～400cc,ネイキッド＆ストリート,174,4.6,46,485,https://www.bikebros.co.jp/catalog/3/27_2/,2026-09-05
